AOP	AOP name	Event	Level of Organisation	Event Action	Action
Aop:192	Pendrin inhibition leading to altered amphibian metamorphosis	Event:1155	Molecular	Inhibition	decreased process quality
Aop:192	Pendrin inhibition leading to altered amphibian metamorphosis	Event:277	Molecular	Decreased	decreased process quality
Aop:192	Pendrin inhibition leading to altered amphibian metamorphosis	Event:426	Tissue	Decreased	decreased object quality
Aop:192	Pendrin inhibition leading to altered amphibian metamorphosis	Event:426	Tissue	Decreased	decreased concentration
Aop:192	Pendrin inhibition leading to altered amphibian metamorphosis	Event:1093	Tissue	Decreased	decreased object quality
Aop:192	Pendrin inhibition leading to altered amphibian metamorphosis	Event:1093	Tissue	Decreased	decreased concentration
Aop:192	Pendrin inhibition leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	decreased object quality
Aop:192	Pendrin inhibition leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	decreased concentration
Aop:192	Pendrin inhibition leading to altered amphibian metamorphosis	Event:1101	Organ	Altered	increased process quality
Aop:193	Dual oxidase (DUOX) inhibition leading to altered amphibian metamorphosis	Event:1156	Molecular	Inhibition	decreased process quality
Aop:193	Dual oxidase (DUOX) inhibition leading to altered amphibian metamorphosis	Event:277	Molecular	Decreased	decreased process quality
Aop:193	Dual oxidase (DUOX) inhibition leading to altered amphibian metamorphosis	Event:426	Tissue	Decreased	decreased object quality
Aop:193	Dual oxidase (DUOX) inhibition leading to altered amphibian metamorphosis	Event:426	Tissue	Decreased	decreased concentration
Aop:193	Dual oxidase (DUOX) inhibition leading to altered amphibian metamorphosis	Event:1093	Tissue	Decreased	increased object quality
Aop:193	Dual oxidase (DUOX) inhibition leading to altered amphibian metamorphosis	Event:1093	Tissue	Decreased	increased object quality
Aop:193	Dual oxidase (DUOX) inhibition leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	decreased object quality
Aop:193	Dual oxidase (DUOX) inhibition leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	decreased object quality
Aop:193	Dual oxidase (DUOX) inhibition leading to altered amphibian metamorphosis	Event:1101	Organ	Altered	increased process quality
Aop:194	Hepatic nuclear receptor activation leading to altered amphibian metamorphosis	Event:1157	Molecular	Activation	increased process quality
Aop:194	Hepatic nuclear receptor activation leading to altered amphibian metamorphosis	Event:1158	Tissue	Increased	increased process quality
Aop:194	Hepatic nuclear receptor activation leading to altered amphibian metamorphosis	Event:295	Molecular	Induction	increased process quality
Aop:194	Hepatic nuclear receptor activation leading to altered amphibian metamorphosis	Event:401	Organ	Increase	increased process quality
Aop:194	Hepatic nuclear receptor activation leading to altered amphibian metamorphosis	Event:281	Tissue	Decreased	decreased object quality
Aop:194	Hepatic nuclear receptor activation leading to altered amphibian metamorphosis	Event:281	Tissue	Decreased	decreased concentration
Aop:194	Hepatic nuclear receptor activation leading to altered amphibian metamorphosis	Event:1093	Tissue	Decreased	decreased object quality
Aop:194	Hepatic nuclear receptor activation leading to altered amphibian metamorphosis	Event:1093	Tissue	Decreased	decreased object quality
Aop:194	Hepatic nuclear receptor activation leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	decreased object quality
Aop:194	Hepatic nuclear receptor activation leading to altered amphibian metamorphosis	Event:1116	Tissue	Decreased	decreased concentration
Aop:194	Hepatic nuclear receptor activation leading to altered amphibian metamorphosis	Event:1101	Organ	Altered	increased process quality
Aop:195	5-hydroxytryptamine transporter (5-HTT) inhibition leading to population increase	Event:619	Molecular	Inhibition	decreased process quality
Aop:195	5-hydroxytryptamine transporter (5-HTT) inhibition leading to population increase	Event:626	Molecular	Increased	decreased process quality
Aop:195	5-hydroxytryptamine transporter (5-HTT) inhibition leading to population increase	Event:1161	Organ	Increased	increased process quality
Aop:195	5-hydroxytryptamine transporter (5-HTT) inhibition leading to population increase	Event:1163	Individual	Increased	increased process quality
Aop:195	5-hydroxytryptamine transporter (5-HTT) inhibition leading to population increase	Event:1164	Population	Increased	increased object quality
Aop:195	5-hydroxytryptamine transporter (5-HTT) inhibition leading to population increase	Event:1255	Individual	induced spawning	
Aop:195	5-hydroxytryptamine transporter (5-HTT) inhibition leading to population increase	Event:1142	Tissue	"Increased, valve movement"	
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1215	Molecular	TRPA1 activation	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1218	Cellular	Opening of calcium channel	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1220	Cellular	Excitation	decreased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1222	Cellular	SP (Substance P) release	increased amount
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1223	Tissue	"Airway Hyper-responsiveness,Cough, Dyspnea"	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1223	Tissue	"Airway Hyper-responsiveness,Cough, Dyspnea"	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1223	Tissue	"Airway Hyper-responsiveness,Cough, Dyspnea"	increased object quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1223	Tissue	"Airway Hyper-responsiveness,Cough, Dyspnea"	increased object quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1223	Tissue	"Airway Hyper-responsiveness,Cough, Dyspnea"	increased object quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1224	Individual	Non-neuronal production of TNF	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1224	Individual	Non-neuronal production of TNF	increased object quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1225	Tissue	Leukocyte infiltration	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1225	Tissue	Leukocyte infiltration	increased object quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1226	Individual	Chronic Cough	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1226	Individual	Chronic Cough	increased object quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1230	Molecular	TRPV1 activation	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1234	Tissue	Production of nerve growth factor	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1234	Tissue	Production of nerve growth factor	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1235	Tissue	Non-neuronal production of IL-8/CXCL1	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1235	Tissue	Non-neuronal production of IL-8/CXCL1	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1235	Tissue	Non-neuronal production of IL-8/CXCL1	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1236	Cellular	Generation of novel epitopes	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1237	Individual	Sensitization	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1238	Molecular	"Lipid membranes, proteins, DNA"	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1238	Molecular	"Lipid membranes, proteins, DNA"	increased process quality
Aop:196	Adverse outcome pathway for airway irritation and chemical sensitization	Event:1238	Molecular	"Lipid membranes, proteins, DNA"	increased process quality
Aop:197	Sodium channel (Nav1.1) inhibition leading to population decline	Event:584	Molecular	Inhibition	decreased process quality
Aop:197	Sodium channel (Nav1.1) inhibition leading to population decline	Event:1176	Cellular	Decreased	decreased process quality
Aop:197	Sodium channel (Nav1.1) inhibition leading to population decline	Event:1179	Cellular	Decreased	decreased process quality
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1181	Molecular	Activation	increased process quality
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1182	Cellular	Increase	increased process quality
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1183	Cellular	Decreased	decreased process quality
Aop:200	Estrogen receptor activation leading to breast cancer	Event:177	Cellular	N/A	damage
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1088	Cellular	Increased	increased process quality
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1187	Molecular	Increased	increased process quality
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1188	Molecular	Increased	increased process quality PATO:0002304
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1189	Cellular	Increased	increased process quality PATO:0002304
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1190	Cellular	Increased	increased process quality PATO:0002304
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1191	Cellular	Increased	
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1192	Tissue	Increased	increased process quality PATO:0002304
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1193	Individual	N/A	pathological
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1194	Molecular	Increased	damage
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1195	Cellular	modulation	deformed
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1196	Cellular	Increased	
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1197	Cellular	Activation	decreased process quality
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1198	Cellular	Activation	decreased process quality
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1213	Cellular	Increased	increased process quality PATO:0002304
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1239	Molecular	Altered	deviation(from_normal)
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1240	Cellular	Altered	deviation(from_normal)
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1241	Cellular	"Increased, Motility"	
Aop:200	Estrogen receptor activation leading to breast cancer	Event:1242	Cellular	Increased	increased process quality PATO:0002304
Aop:201	Juvenile hormone receptor agonism leading to male offspring induction associated population decline	Event:1205	Molecular	Activation	increased process quality PATO:0002304
Aop:201	Juvenile hormone receptor agonism leading to male offspring induction associated population decline	Event:1206	Molecular	Induction	
Aop:201	Juvenile hormone receptor agonism leading to male offspring induction associated population decline	Event:1208	Population	Increased	increased object quality
